longitud,latitud,tipo_lugar
-77.04553146341325,-12.11216133234932,hostales
-77.0313425,-12.1149904,hostales
-77.0280382,-12.126382099999999,hostales
-77.0193604,-12.1230877,hostales
-77.01930981476367,-12.123113622746569,hostales
-77.0320941,-12.0980265,hostales
-77.0057994,-12.0123024,hostales
-77.00587585349658,-12.012292694422076,hostales
-77.080414,-11.995632899999999,hostales
-77.10244519999999,-12.0232402,hostales
-77.10215043286757,-12.023480462359819,hostales
-77.0977922,-12.014021099999999,hostales
-77.1133751,-11.999621699999999,hostales
-77.1141197,-12.002996099999999,hostales
-77.10696539999999,-12.007577399999999,hostales
-77.1071698793989,-12.007477566135965,hostales
-77.10695178057495,-12.007675489530758,hostales
-77.10705279999999,-12.0077211,hostales
-77.09727012859251,-12.03730198299236,hostales
-77.11434136918797,-12.000566763204786,hostales
-77.0931631609755,-12.018477884117182,hostales
-77.11156869999999,-11.9993626,hostales
-77.11157444241974,-11.999351579634933,hostales
-77.11347341357497,-11.996816473865055,hostales
-77.096101302252,-12.005195914553749,hostales
-77.10609817097466,-12.009403412256948,hostales
-77.0580864,-12.0259553,hostales
-77.0395099,-12.0553523,hostales
-77.0791978,-12.0633369,hostales
-77.04556282456574,-12.04620621642086,hostales
-77.0700925,-12.012634499999999,hostales
-77.0337131,-12.0453099,hostales
-77.0344083,-12.045614899999999,hostales
-77.03424267664663,-12.046012274123987,hostales
-77.03164690000001,-12.0464963,hostales
-77.0358894,-12.0529721,hostales
-77.03580735664387,-12.05299457021787,hostales
-77.0290129,-12.046276899999999,hostales
-77.02903937707475,-12.046259552325287,hostales
-77.02905343441178,-12.046335927174455,hostales
-77.0343168,-12.056422699999999,hostales
-77.0274646,-12.0828854,hostales
-77.0158361,-12.0858525,hostales
-77.01584628610993,-12.08584823121714,hostales
-77.0536853,-12.008657699999999,hostales
-77.1266496,-11.881260099999999,hostales
-77.12651886193936,-11.881372645002875,hostales
-77.0672177,-11.9764982,hostales
-77.06722897304743,-11.97651351931656,hostales
-77.0755178,-11.9696375,hostales
-77.07554755849353,-11.96976225439181,hostales
-77.07082645962737,-11.959130760157858,hostales
-77.07079940861568,-11.959014772775738,hostales
-77.0708741,-11.9590258,hostales
-77.0538378432046,-12.007904850710805,hostales
-77.05399402321368,-12.007897222942415,hostales
-77.04588179425606,-11.960429346858655,hostales
-77.02269629999999,-12.095516499999999,hostales
-77.0971823,-12.056358,hostales
-76.89687056421826,-11.975463812446053,hostales
-76.89657116991425,-11.975508244397906,hostales
-76.9859796,-11.9632645,hostales
-76.9907628,-11.9774658,hostales
-76.99069086839,-11.977471303422227,hostales
-76.98398795945245,-11.945601077793075,hostales
-76.98388521485215,-11.94566857302649,hostales
-76.9669894,-12.0234103,hostales
-76.9670606502104,-12.02343776325844,hostales
-76.9923391,-11.971243099999999,hostales
-76.9821137577423,-11.943126557677715,hostales
-77.0093389,-12.0118017,hostales
-77.00936936786526,-12.011866575762381,hostales
-76.99048909999999,-11.973028,hostales
-76.99048881798898,-11.973027540389689,hostales
-76.9847128,-11.9620871,hostales
-76.98465118298883,-11.962136613009374,hostales
-76.98591697541788,-11.95778027311101,hostales
-76.99966160288938,-12.001299797970905,hostales
-76.99242669512861,-11.97106736367755,hostales
-76.96990156040094,-11.930697983750811,hostales
-76.9900512,-11.942058999999999,hostales
-76.99001370380496,-11.94199890262163,hostales
-76.9899779,-11.952915899999999,hostales
-76.99841239999999,-12.016027699999999,hostales
-76.92507909999999,-12.0284734,hostales
-76.92504466736663,-12.028455377694598,hostales
-76.9771979,-12.075049700000001,hostales
-76.9479691,-12.0625181,hostales
-77.1287749,-11.876498,hostales
-77.1287631202985,-11.876631466997788,hostales
-77.1302133,-11.8780266,hostales
-77.1302135041632,-11.878039775574354,hostales
-77.1284761,-11.8819846,hostales
-77.1275086,-11.872467,hostales
-77.128503,-11.875972899999999,hostales
-77.12858412545162,-11.875988389261146,hostales
-77.1250223,-11.8569433,hostales
-77.1250215543078,-11.857016514187828,hostales
-77.1296903075587,-11.878027121016656,hostales
-77.12972542149647,-11.877915440468247,hostales
-77.13415241632019,-11.884767128825644,hostales
-77.12794258605423,-11.873958300893078,hostales
-77.12785681896361,-11.873996636287194,hostales
-77.11407192258481,-11.890403419181498,hostales
-77.1507012566918,-11.82960974021976,hostales
-77.1240554,-11.873398,hostales
-77.12408133806767,-11.873356344154335,hostales
-77.16353175040817,-11.83359049713803,hostales
-77.14809629999999,-11.8374756,hostales
-77.14812344142425,-11.837435995687933,hostales
-77.14803628448956,-11.837439502831055,hostales
-77.12802247141595,-11.874414973341697,hostales
-77.12778378081951,-11.874384042360935,hostales
-77.13267688665042,-11.878172822578934,hostales
-77.13270550379514,-11.878122562777111,hostales
-77.11044052393079,-11.83097754702805,hostales
-77.09250589999999,-11.8441659,hostales
-77.12755896000205,-11.8750582239669,hostales
-77.12764051356103,-11.875160777710866,hostales
-77.0636251428517,-11.85547294296507,hostales
-77.06360643437831,-11.855368630681658,hostales
-77.0740324,-12.0064689,hostales
-77.0389854,-11.8923124,hostales
-77.03903355569808,-11.892271914686303,hostales
-77.02389920236065,-11.867542388353428,hostales
-77.02387196510908,-11.867459662753504,hostales
-77.0412547,-11.902119599999999,hostales
-77.04124782242921,-11.902115939421282,hostales
-77.03978090270873,-11.895957092163853,hostales
-77.04385189999999,-11.893705200000001,hostales
-77.02998332362864,-11.896797462479409,hostales
-77.02991874821946,-11.89685915768746,hostales
-77.0355546,-11.8949897,hostales
-77.03557911317559,-11.894913723339862,hostales
-77.0364115,-11.9090648,hostales
-77.0364125775191,-11.90906511503251,hostales
-77.02349336667776,-11.874754034618972,hostales
-77.02341490554124,-11.874794962634553,hostales
-77.03776549999999,-11.897623,hostales
-77.03774863865681,-11.897593283190966,hostales
-77.04148396163289,-11.901470519079576,hostales
-77.02752776452624,-11.849127108838344,hostales
-77.0621961,-11.9352659,hostales
-77.05711869999999,-11.934519199999999,hostales
-77.05706101328173,-11.934549202224623,hostales
-77.04829446389445,-11.914842622526626,hostales
-77.05006449999999,-11.912605099999999,hostales
-77.06026399999999,-11.9363019,hostales
-77.06029560368175,-11.936355937059428,hostales
-77.0533949,-11.9291492,hostales
-77.05340795185428,-11.929169658428222,hostales
-77.0630876,-11.923592,hostales
-77.06308277161082,-11.923582940140466,hostales
-76.9856631,-11.9590515,hostales
-76.98590827434838,-11.958778532656575,hostales
-77.00427642726693,-11.960518463089295,hostales
-77.00421737437047,-11.960462824629873,hostales
-76.96722283149278,-11.925538294503982,hostales
-76.96726924430789,-11.925567147941429,hostales
-76.99736018875707,-11.967627503479532,hostales
-76.9974362060725,-11.967991401740864,hostales
-76.83620669999999,-11.9995435,hostales
-76.83620533642625,-11.999545040009686,hostales
-76.79495659999999,-11.9806192,hostales
-76.8551732,-12.0073469,hostales
-76.8791789289449,-12.016856660327395,hostales
-76.9312947,-12.0386027,hostales
-76.931311344537,-12.038541242344712,hostales
-76.82637249999999,-12.0162678,hostales
-76.82639093308765,-12.016274796741328,hostales
-76.76838129390077,-11.974982164064253,hostales
-76.76834000093498,-11.97507087718069,hostales
-77.1406416,-11.7998952,hostales
-77.14066607069506,-11.799919627681344,hostales
-77.16210011375475,-11.781551511040933,hostales
-77.16220972719873,-11.781534187242439,hostales
-77.1378313,-11.829730999999999,hostales
-77.1654113,-11.7778803,hostales
-77.1555061,-11.7860121,hostales
-77.1555440984554,-11.78590208928423,hostales
-77.1650643,-11.7765471,hostales
-77.1651413447395,-11.776539448578369,hostales
-77.16323520917223,-11.774761975081114,hostales
-77.17045142110925,-11.765374220970772,hostales
-77.11108075239856,-11.83482073103349,hostales
-77.10773391413034,-11.834640908324621,hostales
-77.10945102531396,-11.837774723012307,hostales
-77.09822539999999,-11.8463697,hostales
-77.09829256790101,-11.84631833939497,hostales
-77.0770344,-11.854303999999999,hostales
-77.07698365622547,-11.854248390978315,hostales
-77.09552167045258,-11.845788595087033,hostales
-77.07284824206025,-11.858269731346192,hostales
-77.07277174517627,-11.858157633089426,hostales
-77.0770873,-11.8644197,hostales
-77.0725867,-11.8691677,hostales
-77.07264079574767,-11.869203949877539,hostales
-77.09558700100595,-11.848450128440039,hostales
-77.0772609,-11.8642595,hostales
-77.0765425,-11.8641825,hostales
-77.07659494897914,-11.864244427519012,hostales
-77.0822689,-11.858763900000001,hostales
-77.0431136,-12.0578172,hostales
-76.8144269,-11.6915967,hostales
-76.81433357387105,-11.691418788895982,hostales
-76.70602389999999,-11.9431234,hostales
-76.70595352587104,-11.943106026223322,hostales
-77.05644597014468,-11.966761184708313,hostales
-77.0679779,-11.929857799999999,hostales
-76.69876803434997,-11.935452039440326,hostales
-77.271627,-11.566301399999999,hostales
-77.2715877927983,-11.566372284839662,hostales
-77.266487,-11.5708451,hostales
-77.21308739999999,-11.495785399999999,hostales
-77.21311761520296,-11.495705105507751,hostales
-77.2695067829671,-11.57379211129729,hostales
-77.26953229822625,-11.573778873795952,hostales
-77.26966802878998,-11.559219975037673,hostales
-77.26951563877932,-11.559396689842476,hostales
-77.2723776,-11.5639203,hostales
-77.27235849534733,-11.563957052784065,hostales
-77.1695926,-11.7601021,hostales
-77.20706899999999,-11.4999285,hostales
-77.20708894273041,-11.499937833189742,hostales
-77.2120202,-11.4884712,hostales
-77.17052009999999,-11.7693968,hostales
-77.1702196,-11.7726797,hostales
-77.00298,-12.011079299999999,hostales
-77.1539488,-11.787288499999999,hostales
-77.15386679374144,-11.786966262308823,hostales
-77.0710203,-11.8580387,hostales
-77.07106104785355,-11.858075680206346,hostales
-77.08006499999999,-11.855736199999999,hostales
-77.08004716284265,-11.85575657314546,hostales
-76.9725386,-12.0668172,hostales
-76.97250428551571,-12.066765161520587,hostales
-77.0713935,-11.992482599999999,hostales
-77.07739141984271,-12.078984539362663,hostales
-76.78905054094227,-11.668234497795376,hostales
-76.78905406214724,-11.668173050919345,hostales
-77.02619779999999,-12.123484099999999,hostales
-76.77690328920198,-11.635704326778772,hostales
-76.77529225885503,-11.635729781943507,hostales
-77.0519340646711,-12.070199159652717,hostales
-77.0518442025602,-12.070136360571535,hostales
-76.7893108,-11.665429300000001,hostales
-77.0291608,-12.13007,hostales
-77.0656858,-12.0902491,hostales
-76.97929789999999,-12.1349102,hostales
-76.97927234120166,-12.13483814809548,hostales
-77.0286503,-12.0513759,hostales
-77.0260294,-12.109435999999999,hostales
-77.02603625316578,-12.109329056172516,hostales
-77.0942022,-12.013423999999999,hostales
-77.0647242,-11.993536299999999,hostales
-77.0061124131827,-12.0154975951931,hostales
-77.01873570074359,-12.211489226837712,playa
-77.0081613768764,-12.215648459638688,playa
-77.02496101108706,-12.148732507294525,playa
-77.0265803722751,-12.161233803624762,playa
-77.02640052242188,-12.156150338738833,playa
-77.01884289701754,-12.212153890164359,playa
-77.02561961776217,-12.137753300036245,playa
-77.15111113910348,-12.06722217830655,playa
-77.02532080266425,-12.153999202130375,playa
-77.02509350588747,-12.15328538091564,playa
-77.15555559577945,-12.067500027656198,playa
-77.04798208892214,-12.11801876448567,playa
-77.03035900246854,-12.165788406933975,playa
-77.23222220000504,-12.090833334355656,playa
-77.02671541324477,-12.143259966451714,playa
-77.03769109555991,-12.127507705195876,playa
-77.02864972461445,-12.138146172916835,playa
-77.03377766144595,-12.19728308202084,playa
-77.166278166304,-12.074122108615972,playa
-77.02595058910772,-12.14554217356139,playa
-77.02954930593026,-12.135214426826924,playa
-76.9716869953806,-12.232661905150376,playa
-77.03134871206947,-12.133024993774429,playa
-76.9166667027407,-12.250000030462797,playa
-76.83164235625539,-12.33000400340764,playa
-76.89839742865776,-12.276938020488535,playa
-76.89839602141814,-12.276935472697062,playa
-76.91352713801591,-12.265760898493921,playa
-76.8350665650635,-12.325266435061364,playa
-76.93009563351221,-12.253951889944734,playa
-76.84741104198508,-12.30651360990877,playa
-76.836418200418,-12.315260897429665,playa
-76.81929639829357,-12.339473258445413,playa
-76.81643960146259,-12.349568114209877,playa
-76.85660086805582,-12.29942963372524,playa
-76.84318944295843,-12.3111842210759,playa
-76.8426238,-12.3110369,playa
-76.82934447894618,-12.335190692533603,playa
-76.79892739407151,-12.365279983839505,playa
-76.79862723475563,-12.362465492393778,playa
-76.8549603396457,-12.299659374864373,playa
-76.854933,-12.2996878,playa
-76.82290118438975,-12.338248137851737,playa
-76.79780236506521,-12.369399267439736,playa
-76.80992346527715,-12.354781366948028,playa
-76.77590246138183,-12.403901367616264,playa
-76.88277396704098,-12.28662203346377,playa
-76.8826514,-12.286366899999999,playa
-77.14305559430944,-12.068055629979106,playa
-77.03365238026433,-12.174429270151956,playa
-77.03503723088329,-12.166010329700642,playa
-77.02846970211836,-12.140762200967343,playa
-77.01820699999999,-12.211637999999999,playa
-77.01847025775874,-12.212191527750377,playa
-76.97564743491306,-12.230750538582102,playa
-77.03418847035691,-12.200385501884131,playa
-77.04930651460164,-12.117293766446382,playa
-76.99775539039696,-12.221063764748964,playa
-76.9980034,-12.2205563,playa
-77.15930120689741,-12.072642489385954,playa
-77.16082888881799,-12.068252978157943,playa
-77.16189220775382,-12.0687641875824,playa
-77.14777779753616,-12.067222165711817,playa
-77.16396247545654,-12.069796199048717,playa
-77.16553160731166,-12.070353613994515,playa
-77.21888887629461,-12.100000033705939,playa
-77.03625171855754,-12.129626607910282,playa
-77.0245781,-12.1500188,playa
-77.02453760663823,-12.150162208806195,playa
-77.02482333231791,-12.150071002925653,playa
-77.02386489999999,-12.1132873,playa
-77.02389524856646,-12.11328770153493,playa
-77.02897699762204,-12.137129207550023,playa
-77.028977,-12.137129199999999,playa
-77.03285377557262,-12.131853800261956,playa
-77.03290310000001,-12.131933300000002,playa
-77.03098902626772,-12.131801961701703,playa
-77.13305558045855,-11.980555592357002,playa
-77.16418880732958,-12.069798885998944,playa
-77.16418879999999,-12.0697989,playa
-77.1363888944398,-11.944722239922807,playa
-77.15752258728011,-12.06786272544547,playa
-77.09697342287151,-12.037575478547963,playa
-77.09533050813177,-12.03683307380614,playa
-77.096975969328,-12.037934840054673,playa
-77.03656720000001,-12.0783585,playa
-77.03656043403832,-12.078403712863755,playa
-77.04366269298075,-12.122752993505346,playa
-77.04520643138147,-12.121944918740098,playa
-77.09710548730199,-12.035393095652173,playa
-77.05985849999999,-12.0575107,playa
-77.05986002601446,-12.057502786222045,playa
-77.01751383225186,-12.064774742876631,playa
-77.01601736485269,-12.063541046971265,playa
-77.03179349999999,-12.0458822,playa
-77.03174907431914,-12.045902765729407,playa
-77.01709892487521,-12.067850115676496,playa
-77.0151429,-12.0673993,playa
-77.01511935252948,-12.06739669485835,playa
-77.0292965,-12.0460906,playa
-77.02922177089567,-12.046139746249128,playa
-77.0287707,-12.054543899999999,playa
-77.02875620924453,-12.054459167467135,playa
-77.0180041,-12.0672824,playa
-77.01810438305894,-12.067295792831258,playa
-77.03179519891717,-12.050898615025625,playa
-77.0375743,-12.0511357,playa
-77.03761896898295,-12.051367274099768,playa
-77.03793268853094,-12.054138784579603,playa
-76.92545821743566,-12.01798495763692,playa
-77.1824999890723,-11.79194437666678,playa
-77.0033728,-12.072981,playa
-76.9578934,-12.0223283,playa
-77.19861106862358,-11.668888934694008,playa
-77.21931869857457,-11.6371815999132,playa
-77.21928782159759,-11.636729672278356,playa
-77.02642196032755,-12.156087440739542,playa
-77.0254908,-12.155399599999999,playa
-76.98017923209376,-11.947774623585268,playa
-77.15694439414905,-11.872222167794728,playa
-77.16811966430268,-11.854660406511274,playa
-77.15506507155538,-11.873592519437674,playa
-77.18451698795934,-11.83501210196354,playa
-77.1763889410279,-11.81583327123201,playa
-77.0718536,-11.9849634,playa
-77.1453339,-11.9105396,playa
-77.17055558606273,-11.731944414471867,playa
-77.17861111288093,-11.8013888902931,playa
-77.19138893454797,-11.686388912216826,playa
-77.04153140025653,-12.028474351250306,playa
-77.0453331,-12.051090600000002,playa
-77.0419951,-12.0492414,playa
-77.04203293078827,-12.049081564210073,playa
-76.66888892554967,-12.643333271020229,playa
-77.70174528281245,-10.882896572559218,playa
-77.1859902081879,-11.774221435279753,playa
-77.18607917992583,-11.774280162581034,playa
-77.17166673172393,-11.766111065288413,playa
-77.19527783065301,-11.776111138662396,playa
-77.19749999971751,-11.773611076107942,playa
-77.19666669120116,-11.77027781663675,playa
-77.1758883,-11.8450756,playa
-77.17588832360168,-11.845075578730556,playa
-77.17665877338447,-11.81281817052175,playa
-77.17551069999999,-11.8144087,playa
-76.75601551101548,-12.533928091919506,playa
-76.79111113310836,-12.513055571126333,playa
-77.18901371825031,-11.770692899484951,playa
-77.18694441343659,-11.707777773034776,playa
-77.17066940394042,-11.75963806266171,playa
-77.64222217203314,-11.231388926693226,playa
-76.24999998386855,-13.699999981630897,playa
-76.18924163297324,-13.498156777948092,playa
-78.16888887784611,-10.077777774239514,playa
-78.42750003066928,-9.360000007031072,playa
-77.19668090434563,-11.673454977811957,playa
-74.98333330118903,-15.47472223939279,playa
-78.48666667066827,-9.228333334722775,playa
-80.21166665828758,-6.586388929500318,playa
-77.0742361558405,-11.859902329271085,playa
-77.23527776964828,-11.624722211717334,playa
-77.29532486095697,-11.536745222350955,playa
-77.28543073338257,-11.54705187435359,playa
-77.39111113312319,-11.441666741628465,playa
-77.19119257367305,-11.769598937119373,playa
-77.1712716,-11.7551487,playa
-77.17127157504682,-11.755148671893426,playa
-77.6188889167645,-11.218055630084432,playa
-77.03887739999999,-12.0639155,museos
-76.9816432,-12.132193299999999,museos
-76.9816431812746,-12.13219329544204,museos
-77.0376821,-12.052738399999999,museos
-77.0377558425235,-12.052705170856168,museos
-77.03173509999999,-12.053592300000002,museos
-77.02867757580151,-12.044831218939908,museos
-77.028975,-12.0446995,museos
-77.0337325,-12.1009392,museos
-77.03369138788318,-12.101056136388923,museos
-77.00120660522911,-12.15390439777478,museos
-77.0012066,-12.1539044,museos
-77.0394364,-12.0734874,museos
-77.03302959999999,-12.0443938,museos
-77.0275722214042,-12.118469427928442,museos
-77.0274436,-12.118474899999999,museos
-77.0374754,-12.0636646,museos
-77.03698239077534,-12.063619574830561,museos
-77.0368363796788,-12.063584104608763,museos
-77.0543309,-12.1102967,museos
-77.05402801737333,-12.110053159484911,museos
-77.05359645773102,-12.11008833173825,museos
-77.03563659999999,-12.0522019,museos
-77.03577801358932,-12.052132013046819,museos
-77.02293019999999,-12.154780899999999,museos
-77.02282684078016,-12.154748702729608,museos
-77.0367193,-12.077362599999999,museos
-77.03704511750993,-12.077410175650062,museos
-77.0361585,-12.0431264,museos
-77.0184969,-12.143912700000001,museos
-77.02131198756592,-12.144397463549774,museos
-77.02185,-12.1503348,museos
-77.02173830279251,-12.150374234216061,museos
-77.02271379999999,-12.1367236,museos
-77.02316511235719,-12.136760259097931,museos
-77.03766879999999,-12.045020599999999,museos
-77.03769179837653,-12.045056782462952,museos
-77.007221,-12.166349799999999,museos
-77.00722103891117,-12.166349843146072,museos
-76.9809655,-12.132425399999999,museos
-76.9078518,-12.255225,museos
-76.907919410675,-12.255453964351767,museos
-76.90769215886709,-12.255371956005506,museos
-76.9076644,-12.255277800000002,museos
-76.910878043111,-12.254222097698813,museos
-76.91080698470435,-12.25443103764549,museos
-76.91097239999999,-12.2553922,museos
-76.9648879,-12.1651556,museos
-76.9648324597362,-12.165178406467254,museos
-76.90170897067847,-12.26244333410928,museos
-76.9688535984494,-12.205442409930052,museos
-76.98212298643706,-12.155901525828938,museos
-77.02272535912282,-12.136633665730182,museos
-77.00543499999999,-12.1341676,museos
-76.90203579284355,-12.26307897776395,museos
-76.90086297568538,-12.263444014990329,museos
-76.9020358,-12.263079,museos
-76.8597142576997,-12.229656600704494,museos
-77.1501889,-12.0610019,museos
-77.15101713835804,-12.06008767051692,museos
-77.06165836575012,-12.064260866890116,museos
-77.06160153672778,-12.064252221598238,museos
-77.05935830604918,-12.074582405807165,museos
-77.0594526,-12.0747431,museos
-77.0229511,-12.148265199999999,museos
-77.02294167749677,-12.148284078175845,museos
-77.0051256,-12.1282455,museos
-77.0051773318813,-12.128235365597535,museos
-77.0298687,-12.120453999999999,museos
-77.0346764139441,-12.168933939845262,museos
-77.03474212891848,-12.168838607521765,museos
-77.0346648,-12.1688487,museos
-76.9344828,-12.047943199999999,museos
-76.93442548286679,-12.048025696105217,museos
-77.14875030241483,-12.06012480913926,museos
-77.14890129999999,-12.0599709,museos
-77.08236193226264,-12.068476513951579,museos
-77.0822295,-12.0679128,museos
-77.081322,-12.090294199999999,museos
-77.0415421,-12.0509151,museos
-77.0656650516914,-12.09076883358685,museos
-77.039802,-12.097075199999999,museos
-77.04045005855926,-12.097335861157775,museos
-77.0326426,-12.0878602,museos
-77.03267103580397,-12.08766789611324,museos
-77.0622283,-12.077437999999999,museos
-77.06215217105736,-12.077222890670447,museos
-77.06232177892358,-12.077647926641562,museos
-77.0262269,-12.1079873,museos
-77.02955369882974,-12.117652728208778,museos
-77.02939669650326,-12.117658204299962,museos
-77.0292857,-12.117614999999999,museos
-77.0215731,-12.1265216,museos
-77.02193142696238,-12.12668691699413,museos
-77.02171387669269,-12.12600169811248,museos
-77.03359984295598,-12.111200312871757,museos
-77.0333674661262,-12.11118011215781,museos
-77.03024979999999,-12.1196671,museos
-77.03024584208012,-12.119725153931315,museos
-77.030101,-12.132629699999999,museos
-77.0408628,-12.1139269,museos
-76.94960069999999,-12.1058734,museos
-76.94960068475037,-12.105873415238989,museos
-76.96755844497382,-12.108228086410913,museos
-76.972585,-12.083554999999999,museos
-76.9084239,-12.0868339,museos
-76.90849554137453,-12.086832578557916,museos
-77.00385347783738,-12.08681635987292,museos
-77.00390093120227,-12.086727069127884,museos
-76.8311713,-12.1055864,museos
-76.83110687509141,-12.105608697822236,museos
-76.9031741,-12.020524499999999,museos
-76.90306102024839,-12.020858731551634,museos
-77.14931133230692,-12.058895874035768,museos
-77.14872799999999,-12.0597063,museos
-77.10848768305057,-12.017882923331047,museos
-77.10834,-12.017818,museos
-77.12832279999999,-12.071647299999999,museos
-77.08211665206892,-12.02268231534123,museos
-77.0808739,-12.008991799999999,museos
-77.08071346058854,-12.008997514742678,museos
-77.08101080000002,-12.0598698,museos
-77.0712738,-12.0727171,museos
-77.07084139037795,-12.07250263185495,museos
-77.0494264,-12.0568374,museos
-77.04942589403622,-12.056837304281835,museos
-77.0333977,-12.047616099999999,museos
-77.03339092346725,-12.047562184629541,museos
-77.015855,-12.0462987,museos
-77.01590656349626,-12.046184357375294,museos
-77.03116869358863,-12.044523224492337,museos
-77.03171964242358,-12.043859761093021,museos
-77.0313714,-12.0441136,museos
-77.03194437892522,-12.043611088936059,museos
-77.0248304,-12.0342177,museos
-77.02451792563178,-12.034095097031516,museos
-77.02452759041213,-12.034040586732694,museos
-77.0351567,-12.0465254,museos
-77.03515214386799,-12.046431965711943,museos
-77.03762569999999,-12.0529322,museos
-77.03812613826369,-12.053078472759363,museos
-77.0175513,-12.0342763,museos
-77.01760987054216,-12.034321605618995,museos
-77.02399620207137,-12.0492850183242,museos
-77.0240477,-12.049360799999999,museos
-77.0408874,-12.0473579,museos
-76.93504158346902,-12.042212066516058,museos
-76.93488339999999,-12.042053099999999,museos
-76.9372126,-12.055137,museos
-76.91587295913423,-12.027578120014718,museos
-76.9506861,-12.0735384,museos
-76.95068591210551,-12.073538437978051,museos
-77.00274499999999,-12.010213799999999,museos
-76.82145299999999,-11.978873199999999,museos
-76.82159868585424,-11.978833857014635,museos
-77.02614439999999,-11.9113686,museos
-77.05047309999999,-12.0065489,museos
-77.08635129999999,-11.9904032,museos
-77.09537467657745,-11.949445052450434,museos
-77.0748306,-11.9976443,museos
-77.07462522200838,-11.997432793549642,museos
-77.0582257,-12.007004,museos
-77.0098402,-11.9722805,museos
-77.0046083356461,-12.008544180366806,museos
-77.0579723,-12.0068205,museos
-77.05797232892924,-12.006820491523719,museos
-76.7551683,-11.9692784,museos
-77.17412209999999,-11.774989099999999,museos
-77.0726578,-11.862711899999999,museos
-77.05331343528333,-11.922196239367985,museos
-77.05405999119951,-11.921898224057518,museos
-77.0042251,-11.831830499999999,museos
-77.00435041909964,-11.83169531763542,museos
-77.00434479501892,-11.831699401172154,museos
-77.01602413067371,-11.90961093812823,museos
-77.04208609999999,-11.90223,museos
-77.04179433288284,-11.90211693742028,museos
-77.1744877,-11.7748024,museos
-77.1693037,-11.782499399999999,museos
-77.14818532017608,-11.825759019296624,museos
-77.02996859999999,-12.048151899999999,museos
-77.03008796207565,-12.04807461688504,museos
-77.03009630854739,-12.04806860719608,museos
-76.96697189999999,-12.1077894,museos
-76.96689046951096,-12.10789297650481,museos
-77.27052966870342,-11.5629362384621,museos
-77.27057973428609,-11.562935568638704,museos
-77.2704914,-11.5628929,museos
-77.2411901,-11.5476799,museos
-77.24117932592786,-11.54771709011891,museos
-77.0370319,-12.059960799999999,museos
-77.036991439592,-12.060445177132172,museos
-77.03702420860202,-12.06001302306608,museos
-77.00167613933061,-12.087557320013774,museos
-77.00205577253796,-12.08680491790608,museos
-71.9804967,-13.5175845,museos
-71.98040720649968,-13.51773396724234,museos
-71.9774089,-13.515053799999999,museos
-71.9769331,-13.517299399999999,museos
-71.97687976452862,-13.517363999322185,museos
-71.53778450000001,-16.3995245,museos
-99.20151897065094,19.40983298218358,museos
-77.1836137,-11.4901295,museos
-77.2702048995018,-11.574768423094646,museos
-77.2701518,-11.5747663,museos
-99.1362667,19.4334421,museos
-99.13616176335675,19.43326950597763,museos
-99.13616387443362,19.43313325790466,museos
-74.07623999793601,4.594883579911863,museos
-74.0760995,4.5948044,museos
-99.1905886,19.349459,museos
-99.19040980445563,19.349453814358625,museos
-77.02748005683074,-12.171952439250978,estadios
-77.02244419737696,-12.198784364294154,estadios
-77.0228543,-12.1993008,estadios
-77.13089909893053,-12.063970757254218,estadios
-77.1310325,-12.0645923,estadios
-77.01809462989982,-12.153656088896302,estadios
-77.0176472,-12.1530708,estadios
-76.99197162634648,-12.18161559350224,estadios
-76.99195571912186,-12.181580908560225,estadios
-76.99200470000001,-12.1816473,estadios
-77.11979689592009,-12.060005495452291,estadios
-77.1197969,-12.0600055,estadios
-77.11990356329932,-12.059707410494237,estadios
-77.02290951971258,-12.068461864285744,estadios
-77.0229914,-12.0683277,estadios
-77.07605000143661,-12.080818624498752,estadios
-77.04517559721627,-12.038108988697477,estadios
-77.04469759999999,-12.0373416,estadios
-77.04503636021839,-12.03813386687655,estadios
-76.9693233,-12.1430931,estadios
-76.93496957187025,-12.220146064059442,estadios
-76.9350865,-12.2191446,estadios
-76.93562136761861,-12.220434715755495,estadios
-77.03372916552007,-12.067289571406121,estadios
-77.03379804378582,-12.067599662372793,estadios
-77.109913289882,-12.060063492157479,estadios
-77.11000003562685,-12.05960002282763,estadios
-77.1098499,-12.0603854,estadios
-77.08326480144586,-12.057422423343517,estadios
-77.0842921,-12.057024799999999,estadios
-76.9521669189188,-12.145846420784727,estadios
-76.9520138,-12.1455781,estadios
-76.94953749999999,-12.157653999999999,estadios
-76.94954644071287,-12.157675206108204,estadios
-76.9995381,-12.149668199999999,estadios
-77.03938627735629,-12.043835731281847,estadios
-76.99953813191522,-12.149668203890306,estadios
-77.02352139477577,-12.138165826991433,estadios
-77.0227626,-12.1379571,estadios
-77.05190990819625,-12.110073716131478,estadios
-76.93609493510415,-12.05570451440109,estadios
-76.9370905,-12.055610399999999,estadios
-76.93601589008306,-12.05569590348312,estadios
-76.96191019999999,-12.203548900000001,estadios
-76.96210280941372,-12.20351343893729,estadios
-77.0983818,-12.0436331,estadios
-77.09838160505805,-12.043634787988891,estadios
-77.01278747694485,-12.195046813134033,estadios
-77.01293958007692,-12.194933280211561,estadios
-76.8986970823753,-12.245617876830757,estadios
-76.8986518,-12.2456421,estadios
-76.90758345777633,-12.209279102675659,estadios
-76.90739549999999,-12.208955699999999,estadios
