precio|enlace|descripcion|area|habitaciones|banios|pais|localidad|region|direccion|latitude|longitude
$ 370,000|/inmueble/512758|Casa en  Pueblo Libre, Lima|165.7m2|3|1|PE|Pueblo Libre, Lima|Lima Departamento||-12.067064191749301|-77.0574426278472
$ 435,000|/inmueble/6f7b-a1cf-dbfad979-6b8fc3b7d17f-400f|Casa en  Mayorazgo, Lima|152m2|3|3|PE|Mayorazgo, Ate, Lima|Lima Departamento||-12.061019|-76.934417
$ 155,000|/inmueble/459392|Casa en  Jose Santos Chocano, Carabayllo, Perú|226m2|8|8|PE|Carabayllo, Lima|Lima Departamento|Jose Santos Chocano, Carabayllo, Perú|-11.8778821|-77.0078638
$ 129,000|/inmueble/459120|Casa en  Los Pinos, Carabayllo, Perú|280m2|5|4|PE|Carabayllo, Lima|Lima Departamento|Los Pinos, Carabayllo, Perú|-11.882439|-77.0262853
$ 2,400,000|/inmueble/460741|Casa en  Cercado De Lima, Lima|10,000m2|6|4|PE|Cercado de Lima, Lima|Lima Departamento||-12.21259125877005|-76.85736106119384
$ 677,000|/inmueble/580903|Casa en  Aldebaran, Surco, Perú|327m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento|Aldebaran, Surco, Perú|-12.1050154|-76.96628640000002
$ 880,000|/inmueble/518079|Casa en  Calle Las Peonias 100, La Molina, Perú|476m2|5|7|PE|Camacho, La Molina, Lima|Lima Departamento|Calle Las Peonias 100, La Molina, Perú|-12.0876565|-76.9576656
$ 189,500|/inmueble/492043|Casa en  San Juan De Miraflores, Lima|320m2|6|3|PE|San Juan de Miraflores, Lima|Lima Departamento||-12.1536428|-76.97630529999999
$ 110,000|/inmueble/430547|Casa en  Jirón Sebastián Barranca 532, La Victoria, Perú|120m2|4|2|PE|La Victoria, Lima|Lima Departamento|Jirón Sebastián Barranca 532, La Victoria, Perú|-12.067797|-77.0220532
$ 485,000|/inmueble/361145|Casa en  Genaro Castro Iglesias 550, Miraflores 15048, Perú|360m2|3|4|PE|San Antonio, Miraflores, Lima|Lima Departamento|Genaro Castro Iglesias 550, Miraflores 15048, Perú|-12.1238675|-77.0138115
$ 410,000|/inmueble/458089|Casa en  Santiago De Surco, Lima|315m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.128004|-76.96790659999999
$ 1,250,000|/inmueble/561286|Casa en  La Planicie, Lima|1,250m2|5|5|PE|La Planicie, La Molina, Lima|Lima Departamento||-12.074171286108314|-76.90385062247515
$ 370,000|/inmueble/375713|Casa en  Los Eucaliptos, Cercado De Lima 15806, Perú|600m2|7|1|PE|San Juan de Miraflores, Lima|Lima Departamento|Los Eucaliptos, Cercado De Lima 15806, Perú|-12.131732|-76.966631
$ 530,000|/inmueble/455181|Casa en  C. Teniente Coronel Gustavo Escudero Otero 226, Cercado De Lima 15048, Perú|386m2|4|4|PE|San Antonio, Miraflores, Lima|Lima Departamento|C. Teniente Coronel Gustavo Escudero Otero 226, Cercado De Lima 15048, Perú|-12.126075|-77.005378
$ 1,250,000|/inmueble/479441|Casa en  Los Reyes, Urb Los Condores, Chaclacayo, Perú|1,280m2|8|11|PE|Chaclacayo, Lima|Lima Departamento|Los Reyes, Urb Los Condores, Chaclacayo, Perú|-11.9800828|-76.7444772
$ 600,000|/inmueble/380189|Casa en  Ca. El Timonel 160a, Cercado De Lima 15026, Perú|436m2|3|4|PE|El Sol De La Molina, La Molina, Lima|Lima Departamento|Ca. El Timonel 160a, Cercado De Lima 15026, Perú|-12.0834317|-76.9145264
$ 195,000|/inmueble/414832|Casa en  264j+3mx, Chaclacayo 15472, Perú|124m2|6|3|PE|Chaclacayo, Lima|Lima Departamento|264j+3mx, Chaclacayo 15472, Perú|-11.994762|-76.768271
$ 200,000|/inmueble/6db8-b6d6-1eb2acf0-d628cf5d78be-4142|Casa en  Parque Viñas Del Naranjal, San Martín De Porres, Perú|169m2|4|3|PE|San Martin de Porres, Lima|Lima Departamento|Parque Viñas Del Naranjal, San Martín De Porres, Perú|-11.964543|-77.0942858
$ 448,740|/inmueble/311629|Casa en  Av. Progreso, Cercado De Lima 15067, Perú|280m2|6|5|PE|El Agustino, Lima|Lima Departamento|Av. Progreso, Cercado De Lima 15067, Perú|-12.0334853|-77.0100411
$ 265,000|/inmueble/337300|Casa en  Marginal De La Selva 380, Santiago De Surco, Perú|149m2|2|4|PE|Santiago de Surco, Lima|Lima Departamento|Marginal De La Selva 380, Santiago De Surco, Perú|-12.1173401|-76.99354269999999
$ 192,000|/inmueble/604385|Casa en  San Martin De Porres, Lima|183m2|7|4|PE|San Martin de Porres, Lima|Lima Departamento||-11.9815573|-77.096882
$ 2,100,000|/inmueble/436794|Casa en  Calle Juan Dellepiani & Calle Augusto Bolognesi, Distrito De San Isidro, Perú|427m2|4|4|PE|Orrantia, San Isidro, Lima|Lima Departamento|Calle Juan Dellepiani & Calle Augusto Bolognesi, Distrito De San Isidro, Perú|-12.1008947|-77.0551722
$ 260,000|/inmueble/a189-a57d-a3a625dd-f0772a9f2ca5-4691|Casa en  Julio Cesar Tello, Cieneguilla, Perú|505.8m2|3|2|PE|La Victoria, Lima|Lima Departamento|Julio Cesar Tello, Cieneguilla, Perú|-12.1084833|-76.8165459
$ 315,000|/inmueble/520823|Casa en  Yanacoto, San Miguel, Perú|160m2|5|5|PE|Pando, San Miguel, Lima|Lima Departamento|Yanacoto, San Miguel, Perú|-12.0864112|-77.0760242
$ 395,000|/inmueble/594516|Casa en  Av. Pío Xii, San Miguel, Perú|270m2|7|7|PE|Maranga, San Miguel, Lima|Lima Departamento|Av. Pío Xii, San Miguel, Perú|-12.0643471|-77.1007868
$ 2,650,000|/inmueble/624949|Casa en  Calle La Republica, San Isidro, Perú|763m2|3|2|PE|El Olivar, San Isidro, Lima|Lima Departamento|Calle La Republica, San Isidro, Perú|-12.1026419|-77.035946
$ 1,250,000|/inmueble/577878|Casa en  Urb Los Condores, Chaclacayo, Perú|1,280m2|8|11|PE|Chaclacayo, Lima|Lima Departamento|Urb Los Condores, Chaclacayo, Perú|-11.9789628|-76.7444736
$ 265,000|/inmueble/380379|Casa en  C. Manco Inca Ii 465, Santiago De Surco 15056, Perú|120m2|14|9|PE|Santiago de Surco, Lima|Lima Departamento|C. Manco Inca Ii 465, Santiago De Surco 15056, Perú|-12.151915|-76.987559
$ 530,000|/inmueble/429400|Casa en  Rinconada Del Lago, La Molina, Perú|366m2|3|3|PE|Rinconada Baja, La Molina, Lima|Lima Departamento|Rinconada Del Lago, La Molina, Perú|-12.0959037|-76.9254134
$ 890,000|/inmueble/597229|Casa en  Rinconada Alta, Lima|1,690m2|5|5|PE|Rinconada Alta, La Molina, Lima|Lima Departamento||-12.0753227|-76.9303771
$ 65,000|/inmueble/a9b2-b2af-f721511b-ed14fa92ab82-497f|Casa en  La Estancia De Lurin, Lurín, Perú|90m2|2|1|PE|Lurin, Lima|Lima Departamento|La Estancia De Lurin, Lurín, Perú|-12.2756321|-76.8353369
$ 700,000|/inmueble/529497|Casa en  San Borja, Lima|301m2|4|4|PE|San Borja, Lima|Lima Departamento||-12.1008494|-76.9996009
$ 550,000|/inmueble/609608|Casa en  Jirón Ricardo Aicardi, Santiago De Surco, Perú|180m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Ricardo Aicardi, Santiago De Surco, Perú|-12.126608|-76.9932142
$ 330,000|/inmueble/624649|Casa en  San Juan 220, La Molina, Perú|220m2|4|3|PE|Rinconada Baja, La Molina, Lima|Lima Departamento|San Juan 220, La Molina, Perú|-12.0685573|-76.9374797
$ 360,000|/inmueble/408313|Casa en  C7hq+rp San Antonio, Perú|200m2|6|6|PE|San Antonio, Cañete|Lima Departamento|C7hq+rp San Antonio, Perú|-12.570448|-76.710702
$ 210,000|/inmueble/8cb9-8214-69f12d28-2346855544c5-4afa|Casa en  Lurin, Lima|596m2|13|12|PE|Lurin, Lima|Lima Departamento||-12.2566732|-76.887829
$ 720,000|/inmueble/407391|Casa en  Las Orquideas 279, Lima 15024, Perú|451m2|4|4|PE|Camacho, La Molina, Lima|Lima Departamento|Las Orquideas 279, Lima 15024, Perú|-12.0887485|-76.9574724
$ 165,000|/inmueble/333531|Casa en  Los Corales 736, Punta Negra 15851, Perú|276m2|5|4|PE|Punta Negra, Lima|Lima Departamento|Los Corales 736, Punta Negra 15851, Perú|-12.371107|-76.791908
$ 167,000|/inmueble/513756|Casa en  Asia, Cañete|115m2|4|4|PE|Asia, Cañete|Lima Departamento||-12.788499583331348|-76.56819243599853
$ 225,000|/inmueble/510834|Casa en  Chaclacayo, Lima|250m2|5|4|PE|Chaclacayo, Lima|Lima Departamento||-11.977118|-76.7677588
$ 269,000|/inmueble/438586|Casa en  Las Palmeras, San Bartolo, Perú|179m2|3|3|PE|San Bartolo, Lima|Lima Departamento|Las Palmeras, San Bartolo, Perú|-12.3844751|-76.7865715
$ 185,000|/inmueble/424295|Casa en  Av. Alfonso Ugarte 1622, Cercado De Lima 15487, Perú|120m2|8|4|PE|Santa Clara, Ate, Lima|Lima Departamento|Av. Alfonso Ugarte 1622, Cercado De Lima 15487, Perú|-12.0261647|-76.8901056
$ 749,000|/inmueble/8c14-907d-21302120-2633f87f1ada-452e|Casa en  Playa Del Golf, Asia, Perú|431m2|4|4|PE|Asia, Cañete|Lima Departamento|Playa Del Golf, Asia, Perú|-12.750559|-76.62322019999999
$ 229,000|/inmueble/538564|Casa en  San Juan De Lurigancho, Lima|285m2|6|4|PE|San Juan de Lurigancho, Lima|Lima Departamento||-11.994047|-77.003906
$ 2,100,000|/inmueble/605412|Casa en  Rinconada Alta, Lima|2,580m2|4|7|PE|Rinconada Alta, La Molina, Lima|Lima Departamento||-12.080898|-76.925458
$ 1,547,000|/inmueble/371894|Casa en  Av. José Galvez Barrenechea 756, San Isidro 15036, Perú|595m2|5|5|PE|Corpac, San Isidro, Lima|Lima Departamento|Av. José Galvez Barrenechea 756, San Isidro 15036, Perú|-12.1017697|-77.01185749999999
$ 302,326.26|/inmueble/367984|Casa en  Av. Petit Thouars, San Isidro, Perú|187m2|3|2|PE|Corpac, San Isidro, Lima|Lima Departamento|Av. Petit Thouars, San Isidro, Perú|-12.0979153|-77.031365
$ 4,000,000|/inmueble/258395|Casa en  Calle Laderas De Las Casuarinas, Surco, Perú|2,500m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Calle Laderas De Las Casuarinas, Surco, Perú|-12.114608|-76.9705132
$ 160,000|/inmueble/404243|Casa en  Av. Micaela Bastidas 698, Comas, Perú|170m2|3|2|PE|Comas, Lima|Lima Departamento|Av. Micaela Bastidas 698, Comas, Perú|-11.929982|-77.053513
$ 1,777,500|/inmueble/315199|Casa en  Mal. Cisneros, Miraflores 15074, Perú|400m2|4|4|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Mal. Cisneros, Miraflores 15074, Perú|-12.1229473|-77.040082
$ 3,800|/inmueble/329589|Casa en  General  Pezet, 27, San Isidro, Lima, Lima, Peru|330m2|4|4|PE|El Olivar, San Isidro, Lima|Lima Departamento|General  Pezet, 27, San Isidro, Lima, Lima, Peru|-12.1039761|-77.0391617
$ 595,000|/inmueble/400807|Casa en  Calle Coronel Jose Joaquin Inclan 867, Miraflores 15074, Perú|220m2|3|4|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Coronel Jose Joaquin Inclan 867, Miraflores 15074, Perú|-12.1109575|-77.03149549999999
$ 335,000|/inmueble/528803|Casa en  Jirón Ismael Bielich Flores 542, Santiago De Surco, Perú|160m2|6|5|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Ismael Bielich Flores 542, Santiago De Surco, Perú|-12.134648|-76.98877639999999
$ 370,000|/inmueble/588344|Casa en  Parque Robert Owen, Acevedo, Pueblo Libre, Perú|261.17m2|7|4|PE|Pueblo Libre, Lima|Lima Departamento|Parque Robert Owen, Acevedo, Pueblo Libre, Perú|-12.0780754|-77.07207939999999
$ 380,000|/inmueble/511339|Casa en  San Juan De Lurigancho, Perú|200m2|10|6|PE|San Juan de Lurigancho, Lima|Lima Departamento|San Juan De Lurigancho, Perú|-11.9689302444458|-76.99398040771484
$ 140,000|/inmueble/99a2-8219-2b3ce0b0-bd4e8717a525-488d|Casa en  Canete 178, Comas, Perú|407m2|11|6|PE|Comas, Lima|Lima Departamento|Canete 178, Comas, Perú|-11.9180776|-77.0308068
$ 299,000|/inmueble/332244|Casa en  Av La Encalada 1385, Santiago De Surco 15023, Perú|153m2|4|3|PE|Santiago de Surco, Lima|Lima Departamento|Av La Encalada 1385, Santiago De Surco 15023, Perú|-12.101953|-76.970599
$ 225,000|/inmueble/4480-8461-1f3c8e10-4d88aa59a910-4198|Casa en  Jiron El Chaco 1710, Lima, Perú|400m2|12|3|PE|San Martin de Porres, Lima|Lima Departamento|Jiron El Chaco 1710, Lima, Perú|-12.0311844|-77.0636095
$ 720,000|/inmueble/425442|Casa en  Av. Alejandro Velasco Astete, San Borja, Perú|386m2|7|5|PE|San Borja, Lima|Lima Departamento|Av. Alejandro Velasco Astete, San Borja, Perú|-12.1080986|-76.9846341
$ 950,000|/inmueble/587141|Casa en  Rinconada Alta, Lima|600m2|4|5|PE|Rinconada Alta, La Molina, Lima|Lima Departamento||-12.0791507|-76.92768660000002
$ 200,000|/inmueble/bd69-8247-c27f834a-cf2385a5ab8b-3886|Casa en  Rimac, Lima|160m2|5|4|PE|Rimac, Lima|Lima Departamento||-12.034613|-77.034919
$ 530,000|/inmueble/448654|Casa en  Av Santiago De Surco 4484, Santiago De Surco 15049, Perú|400m2|5|4|PE|Santiago de Surco, Lima|Lima Departamento|Av Santiago De Surco 4484, Santiago De Surco 15049, Perú|-12.141609|-76.991816
$ 526,000|/inmueble/403629|Casa en  General Ernesto Montagne, Miraflores, Perú|215m2|3|3|PE|San Antonio, Miraflores, Lima|Lima Departamento|General Ernesto Montagne, Miraflores, Perú|-12.1241799|-77.0130211
$ 490,000|/inmueble/605414|Casa en  Chaclacayo, Lima|540m2|4|3|PE|Chaclacayo, Lima|Lima Departamento||-11.978679|-76.770158
$ 650,000|/inmueble/196966|Casa en  La Encantada De Villa, Chorrillos, Perú|740m2|4|4|PE|Chorrillos, Lima|Lima Departamento|La Encantada De Villa, Chorrillos, Perú|-12.2118571|-77.0089452
$ 750,000|/inmueble/425456|Casa en  5fxf+hpf, Asia 15690, Perú|1,000m2|5|6|PE|Asia, Cañete|Lima Departamento|5fxf+hpf, Asia 15690, Perú|-12.801062|-76.525701
$ 289,000|/inmueble/385435|Casa en  Intihuatana 495, Santiago De Surco 15038, Perú|169m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Intihuatana 495, Santiago De Surco 15038, Perú|-12.115331|-76.995341
$ 98,000|/inmueble/465846|Casa en  Puesto De Salud Oasis De Villa, Villa El Salvador, Perú|140m2|3|2|PE|Villa El Salvador, Lima|Lima Departamento|Puesto De Salud Oasis De Villa, Villa El Salvador, Perú|-12.2383463|-76.9328853
$ 670,000|/inmueble/447982|Casa en  Poussin, San Borja, Perú|386m2|4|5|PE|San Borja, Lima|Lima Departamento|Poussin, San Borja, Perú|-12.0884446|-76.9862396
$ 702,990|/inmueble/424299|Casa en  Avenida José Galvez Barrenechea, San Isidro, Perú|304m2|3|3|PE|Corpac, San Isidro, Lima|Lima Departamento|Avenida José Galvez Barrenechea, San Isidro, Perú|-12.1002838|-77.0119192
$ 860,000|/inmueble/605394|Casa en  La Planicie, Lima|461m2|4|3|PE|La Planicie, La Molina, Lima|Lima Departamento||-12.08077|-76.919745
$ 608,000|/inmueble/617547|Casa en  Breton, San Borja, Perú|295m2|5|5|PE|Cercado de Lima, Lima|Lima Departamento|Breton, San Borja, Perú|-12.0932146|-76.9921664
$ 730,000|/inmueble/334828|Casa en  Aparicio Gomez Sanchez, Miraflores, Perú|348m2|3|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|Aparicio Gomez Sanchez, Miraflores, Perú|-12.1265941|-77.0114249
$ 1,000,000|/inmueble/202342|Casa en  Av. Gral. Juan Antonio Pezet, San Isidro 15073, Perú|316m2|3|4|PE|Country Club, San Isidro, Lima|Lima Departamento|Av. Gral. Juan Antonio Pezet, San Isidro 15073, Perú|-12.1022101|-77.0446377
$ 1,500,000|/inmueble/465252|Casa en  Bujama Alta, Perú|14,735m2|6|5|PE|Mala, Cañete|Lima Departamento|Bujama Alta, Perú|-12.7085446|-76.61924859999999
$ 62,000|/inmueble/451822|Casa en  Calle 2 Mz C Lote 16 Asociación La Floresta De, San Juan De Lurigancho 15457, Perú|60m2|2|1|PE|San Juan de Lurigancho, Lima|Lima Departamento|Calle 2 Mz C Lote 16 Asociación La Floresta De, San Juan De Lurigancho 15457, Perú|-12.014164|-76.968236
$ 240,000|/inmueble/cd5f-c059-36f0b8ed-7af19530c199-3447|Casa en  San Juan De Miraflores, Lima|260m2|6|4|PE|San Juan de Miraflores, Lima|Lima Departamento||-12.155132|-76.972264
$ 1,500,000|/inmueble/232837|Casa en  El Mirador, La Molina 15026, Perú|1,452m2|3|3|PE|La Planicie, La Molina, Lima|Lima Departamento|El Mirador, La Molina 15026, Perú|-12.0743078|-76.9017076
$ 256,500|/inmueble/606514|Casa en  Jirón Víctor Sarria, Cercado De Lima, Perú|160.64m2|5|5|PE|Cercado de Lima, Lima|Lima Departamento|Jirón Víctor Sarria, Cercado De Lima, Perú|-12.0518335|-77.0711204
$ 3,625,000|/inmueble/423550|Casa en  Cieneguilla, Lima|1,000m2|3|5|PE|Cieneguilla, Lima|Lima Departamento||-12.135593|-76.822453
$ 30,000|/inmueble/9595-c023-df347762-61eebe534c56-37d3|Casa en  Aurora, Lima|229m2|1|1|PE|Aurora, Miraflores, Lima|Lima Departamento||-11.969975|-77.054869
$ 1,900,000|/inmueble/362442|Casa en  Las Garzas, San Borja 15037, Perú|402m2|3|3|PE|San Borja, Lima|Lima Departamento|Las Garzas, San Borja 15037, Perú|-12.1071184|-76.982579
$ 138,000|/inmueble/423630|Casa en  M7vh+m5 Punta Negra, Perú|125m2|2|2|PE|Punta Negra, Lima|Lima Departamento|M7vh+m5 Punta Negra, Perú|-12.305812|-76.722101
$ 140,000|/inmueble/449719|Casa en  San Juan De Lurigancho, Lima|370m2|9|6|PE|San Juan de Lurigancho, Lima|Lima Departamento||-11.947525|-76.980099
$ 560,000|/inmueble/540779|Casa en  Santiago De Surco, Lima|300m2|4|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.109594436823038|-76.96465160697699
$ 1,650,000|/inmueble/465551|Casa en  La Planicie, Lima|1,050m2|4|4|PE|La Planicie, La Molina, Lima|Lima Departamento||-12.0820196|-76.928234
$ 220,000|/inmueble/1705-b1f3-a19ab82d-a1d387963c7a-46d4|Casa en  Urbanización El Golf De Huampaní, Lurigancho-chosica, Perú|450m2|8|5|PE|Chosica, Lima|Lima Departamento|Urbanización El Golf De Huampaní, Lurigancho-chosica, Perú|-11.9704068|-76.79928799999999
$ 348,000|/inmueble/586444|Casa en  Los Huancas, San Miguel, Perú|192m2|4|3|PE|Maranga, San Miguel, Lima|Lima Departamento|Los Huancas, San Miguel, Perú|-12.080838|-77.0972934
$ 159,500|/inmueble/449900|Casa en  Los Olivos, Lima|280m2|7|5|PE|Los Olivos, Lima|Lima Departamento||-11.9593|-77.076025
$ 320,000|/inmueble/53a8-b6da-560d4eab-c39c9cfc5006-3e9c|Casa en  Maranga, Lima|340m2|5|2|PE|Maranga, San Miguel, Lima|Lima Departamento||-12.070964|-77.101689
$ 280,000|/inmueble/404637|Casa en  Calle San Bartolo 315, La Molina 15026, Perú|287m2|6|3|PE|El Sol De La Molina, La Molina, Lima|Lima Departamento|Calle San Bartolo 315, La Molina 15026, Perú|-12.0868683|-76.8982314
$ 1,000,000|/inmueble/213773|Casa en  Jose Gomez, San Isidro, Perú|400m2|4|3|PE|Orrantia, San Isidro, Lima|Lima Departamento|Jose Gomez, San Isidro, Perú|-12.1067188|-77.0496181
$ 1,500,000|/inmueble/449863|Casa en  Santa Cruz, Lima|341m2|3|4|PE|Santa Cruz, Miraflores, Lima|Lima Departamento||-12.1221565|-77.03797
$ 170,000|/inmueble/592179|Casa en  Salaverry Et.2, Lima|200m2|5|3|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento||-12.0825241|-77.0506498
$ 441,600|/inmueble/215243|Casa en  Calle Ávila, Surco, Perú|238m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Calle Ávila, Surco, Perú|-12.122002|-76.9908949
$ 149,900|/inmueble/449559|Casa en  Surquillo, Lima|240m2|6|3|PE|Surquillo, Lima|Lima Departamento||-12.114188|-77.013958
$ 1,100,000|/inmueble/388686|Casa en  Cerros De Camacho, La Molina, Lima, Lima, Peru|582m2|4|5|PE|Santiago de Surco, Lima|Lima Departamento|Cerros De Camacho, La Molina, Lima, Lima, Peru|-12.0851279|-76.9617709
$ 320,000|/inmueble/452902|Casa en  Magdalena Del Mar, Lima|70m2|3|2|PE|Magdalena del Mar, Lima|Lima Departamento||-12.0917634|-77.0568511
$ 60,000|/inmueble/466642|Casa en  San Martin De Porres, Lima|170.5m2|3|2|PE|San Martin de Porres, Lima|Lima Departamento||-12.032532|-77.090633
$ 320,000|/inmueble/466628|Casa en  Cercado De Lima, Lima|269m2|5|3|PE|Cercado de Lima, Lima|Lima Departamento||-12.048193|-77.043836
$ 730,000|/inmueble/232857|Casa en  Calle 24, San Isidro, Perú|384m2|4|2|PE|Corpac, San Isidro, Lima|Lima Departamento|Calle 24, San Isidro, Perú|-12.1055278|-77.0117657
$ 950,000|/inmueble/582831|Casa en  Alameda De Los Heraldos 139, Chorrillos, Perú|1,195m2|4|3|PE|Chorrillos, Lima|Lima Departamento|Alameda De Los Heraldos 139, Chorrillos, Perú|-12.2133943|-77.0120383
$ 1,250,000|/inmueble/463099|Casa en  Calle Los Manzanos, San Isidro, Perú||5|3|PE|Country Club, San Isidro, Lima|Lima Departamento|Calle Los Manzanos, San Isidro, Perú|-12.0987759|-77.0523201
$ 175,000|/inmueble/519702|Casa en  Jirón San Martín 3924, Cercado De Lima, Perú|117.05m2|10|5|PE|San Martin de Porres, Lima|Lima Departamento|Jirón San Martín 3924, Cercado De Lima, Perú|-12.0270327|-77.09045119999999
$ 160,000|/inmueble/356192|Casa en  Av. Progreso, Cercado De Lima 15067, Perú|178m2|6|4|PE|El Agustino, Lima|Lima Departamento|Av. Progreso, Cercado De Lima 15067, Perú|-12.0334853|-77.0100411
$ 195,000|/inmueble/610019|Casa en  Av Antonio José De Sucre 880, Magdalena Del Mar 15086, Perú|194m2|6|4|PE|Magdalena del Mar, Lima|Lima Departamento|Av Antonio José De Sucre 880, Magdalena Del Mar 15086, Perú|-12.090669|-77.070027
$ 450,000|/inmueble/387836|Casa en  Upc Santiago De Surco 15023, Santiago De Surco, Lima, Lima, Peru|211m2|4|3|PE|Santiago de Surco, Lima|Lima Departamento|Upc Santiago De Surco 15023, Santiago De Surco, Lima, Lima, Peru|-12.104032|-76.962975
$ 1,280,000|/inmueble/501025|Casa en  Navidad, Lurigancho-chosica, Perú|2,114m2|10|9|PE|Chosica, Lima|Lima Departamento|Navidad, Lurigancho-chosica, Perú|-11.9425973|-76.7065888
$ 145,000|/inmueble/512450|Casa en  Plazavea Universitaria, Avenida Universitaria, Los Olivos, Perú|98m2|6|4|PE|San Martin de Porres, Lima|Lima Departamento|Plazavea Universitaria, Avenida Universitaria, Los Olivos, Perú|-12.0107188|-77.0799534
$ 720,000|/inmueble/2337-affe-5b437db5-679697e65d3-4d58|Casa en  Santa Carmen 161, Miraflores, Perú|380m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento|Santa Carmen 161, Miraflores, Perú|-12.1283959|-77.0083956
$ 750,000|/inmueble/dee-b76f-55c7e6cd-d421b70a3bcd-4934|Casa en  Santa Cruz, Lima|335m2|6|5|PE|Santa Cruz, Miraflores, Lima|Lima Departamento||-12.1137075|-77.0465154
$ 1,380,000|/inmueble/394599|Casa en  La Estancia, La Molina, Lima, Lima, Peru|1,000m2|4|5|PE|Rinconada Baja, La Molina, Lima|Lima Departamento|La Estancia, La Molina, Lima, Lima, Peru|-12.0880596|-76.9369384
$ 4,200,000|/inmueble/188684|Casa en  Calle El Cascajal, Surco, Perú|2,650m2|4|6|PE|Santiago de Surco, Lima|Lima Departamento|Calle El Cascajal, Surco, Perú|-12.118642|-76.9712108
$ 700,000|/inmueble/705-b17d-3ecfccf0-55452ec85475-442c|Casa en  Calle Juan Fanning 2, Miraflores, Perú|200m2|3|2|PE|Armendáriz, Miraflores, Lima|Lima Departamento|Calle Juan Fanning 2, Miraflores, Perú|-12.1294418|-77.0307479
$ 289,000|/inmueble/429731|Casa en  Los Olivos, Lima|252m2|6|3|PE|Los Olivos, Lima|Lima Departamento||-11.9785801|-77.0740868
$ 450,000|/inmueble/2723-b641-b25bcf6f-a2a913602d67-403f|Casa en  San Martin De Porres, Lima|238m2|7||PE|San Martin de Porres, Lima|Lima Departamento||-12.013316|-77.05635
$ 509,000|/inmueble/464412|Casa en  Jirón Las Gardenias 255, Urb La Floresta De Monterrico, Santiago De Surco, Perú|279m2|5|4|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Las Gardenias 255, Urb La Floresta De Monterrico, Santiago De Surco, Perú|-12.119009|-76.9742936
$ 880,000|/inmueble/401102|Casa en  Pasaje El Bucanero, Chorrillos, Peru|600m2|3|3|PE|Chorrillos, Lima|Lima Departamento|Pasaje El Bucanero, Chorrillos, Peru|-12.2167667|-76.993749
$ 600,000|/inmueble/605415|Casa en  El Sol De La Molina, Lima|625m2|5|4|PE|El Sol De La Molina, La Molina, Lima|Lima Departamento||-12.086011|-76.912848
$ 550,000|/inmueble/489745|Casa en  Risso, Lima|235m2|4|2|PE|Risso, Lince, Lima|Lima Departamento||-12.087366|-77.0477325
$ 54,000|/inmueble/461613|Casa en  Camino Real, Carabayllo 15121, Perú|90m2|1|1|PE|Carabayllo, Lima|Lima Departamento|Camino Real, Carabayllo 15121, Perú|-11.862706321751693|-77.03084878203126
$ 1,580,000|/inmueble/232860|Casa en  Av Jorge Basadre, San Isidro, Perú|633m2|4|4|PE|El Olivar, San Isidro, Lima|Lima Departamento|Av Jorge Basadre, San Isidro, Perú|-12.0914897|-77.0339122
$ 395,000|/inmueble/d1ff-bc8a-a276265a-82a5702ee736-3a0e|Casa en  Santiago De Surco, Lima|394m2|6||PE|Santiago de Surco, Lima|Lima Departamento||-12.164296|-76.995267
$ 1,100,000|/inmueble/407930|Casa en  Calle El Risco 162, La Molina 15026, Perú|600m2|4|5|PE|La Planicie, La Molina, Lima|Lima Departamento|Calle El Risco 162, La Molina 15026, Perú|-12.0763065|-76.8947707
$ 75,000|/inmueble/4b48-82c5-2e90399-ad72b8cf1e00-39bd|Casa en  Comas, Lima|123m2|2|1|PE|Comas, Lima|Lima Departamento||-11.903897|-77.059854
$ 400|/inmueble/449806|Casa en  La Victoria, Lima|160m2|5|3|PE|La Victoria, Lima|Lima Departamento||-12.086283|-77.017583
$ 345,000|/inmueble/416950|Casa en  El Sol De La Molina, Lima|300m2|6|8|PE|El Sol De La Molina, La Molina, Lima|Lima Departamento||-12.0869845|-76.8983286
$ 1,150,000|/inmueble/507691|Casa en  San Isidro, Perú|600m2|4|5|PE|El Olivar, San Isidro, Lima|Lima Departamento|San Isidro, Perú|-12.0997587|-77.0362967
$ 850,000|/inmueble/250149|Casa en  Las Gaviotas, Asia, Perú|230m2|5|5|PE|San Vicente De Cañete, Cañete|Lima Departamento|Las Gaviotas, Asia, Perú|-12.7392964|-76.6323799
