precio|enlace|descripcion|area|habitaciones|banios|pais|localidad|region|direccion|latitude|longitude
$ 229,185|/inmueble/457963|Departamento en  Libreria San Borja, Av. Joaquin De La Madrid, Lima, Perú|113m2|1|3|PE|San Borja, Lima|Lima Departamento|Libreria San Borja, Av. Joaquin De La Madrid, Lima, Perú|-12.1066803|-76.9992146
$ 140,000|/inmueble/387681|Departamento en  Av Surco, Santiago De Surco, Peru|69m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento|Av Surco, Santiago De Surco, Peru|-12.1431675|-76.9965157
$ 179,900|/inmueble/87a7-b29b-3d560400-968b1c1e35bb-43e1|Departamento en  Pasaje Rada, Chorrillos, Perú|84m2|3|2|PE|Chorrillos, Lima|Lima Departamento|Pasaje Rada, Chorrillos, Perú|-12.1625278|-77.0237828
$ 115,000|/inmueble/ffd1-954b-340c2c6b-456524cf16b5-4e4e|Departamento en  Jirón Domingo Ponte 539, Magdalena Del Mar, Perú|78m2|3|2|PE|Magdalena del Mar, Lima|Lima Departamento|Jirón Domingo Ponte 539, Magdalena Del Mar, Perú|-12.0954859|-77.0661255
$ 67,000|/inmueble/625549|Departamento en  Av. Alfredo Mendiola 6821, Los Olivos, Perú|75m2|3|2|PE|Los Olivos, Lima|Lima Departamento|Av. Alfredo Mendiola 6821, Los Olivos, Perú|-11.9494532|-77.0710558
$ 220,000|/inmueble/457082|Departamento en  Jirón Ricardo Aicardi, Santiago De Surco, Perú|137m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Ricardo Aicardi, Santiago De Surco, Perú|-12.126608|-76.9932142
$ 260,000|/inmueble/497895|Departamento en  Boccioni, Cercado De Lima, Perú|150m2|5|4|PE|San Borja, Lima|Lima Departamento|Boccioni, Cercado De Lima, Perú|-12.0929488|-76.9992882
$ 91,999|/inmueble/587148|Departamento en  Maranga, Lima|52m2|2|1|PE|Maranga, San Miguel, Lima|Lima Departamento||-12.068505|-77.0994385
$ 498,000|/inmueble/3b24-9795-94ee333b-4a70e4292880-4bce|Departamento en  Malecón De La Marina, Miraflores, Perú|179m2|3|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Malecón De La Marina, Miraflores, Perú|-12.1152552|-77.0484237
$ 215,000|/inmueble/88b2-8bae-791232be-f811c2aa10fc-49e2|Departamento en  Tambo De Monterrico, Santiago De Surco, Perú|100m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Tambo De Monterrico, Santiago De Surco, Perú|-12.1165724|-76.99238749999999
$ 60,000|/inmueble/456942|Departamento en  Av. Micaela Bastidas 1246, Comas 15316, Perú|72m2|3|2|PE|Comas, Lima|Lima Departamento|Av. Micaela Bastidas 1246, Comas 15316, Perú|-11.926505011089938|-77.05922070541841
$ 158,000|/inmueble/599841|Departamento en  Rinconada Baja, Lima|110m2|3|3|PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.100453|-76.9436341
$ 200,000|/inmueble/617447|Departamento en  Av. Pio Xii 383, Cercado De Lima 15023, Perú|176m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Av. Pio Xii 383, Cercado De Lima 15023, Perú|-12.097947|-76.965283
$ 65,000|/inmueble/467758|Departamento en  Río Danubio 429, Cercado De Lima, Perú|65m2|2|2|PE|Rinconada Baja, La Molina, Lima|Lima Departamento|Río Danubio 429, Cercado De Lima, Perú|-12.1175034|-76.94223339999999
$ 293,900|/inmueble/6be2-9f9b-5777c60-25dd402648b3-4c32|Departamento en  Calle Manuel Tovar, Miraflores, Perú|122m2|3|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Manuel Tovar, Miraflores, Perú|-12.1152108|-77.0433069
$ 195,000|/inmueble/625467|Departamento en  Av. Ayacucho 1437, Lima 15038, Perú|130m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Av. Ayacucho 1437, Lima 15038, Perú|-12.1313271|-76.9947344
$ 239,000|/inmueble/b99f-b6e8-c24113b5-e6a5d3f83fb9-48d2|Departamento en  San Borja, Lima|135m2|3|2|PE|San Borja, Lima|Lima Departamento||-12.0867982|-76.9881372
$ 170,000|/inmueble/625459|Departamento en  Av. Gral. Salaverry 2164, Jesús María, Perú|83m2|2|2|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento|Av. Gral. Salaverry 2164, Jesús María, Perú|-12.0861281|-77.0499372
$ 740,000|/inmueble/622047|Departamento en  Av. Aurelio Miró Quesada, San Isidro, Perú|320m2|3|3|PE|Country Club, San Isidro, Lima|Lima Departamento|Av. Aurelio Miró Quesada, San Isidro, Perú|-12.099211|-77.0458191
$ 400,000|/inmueble/520320|Departamento en  Avenida Dos De Mayo, San Isidro, Perú|214m2|3|3|PE|Orrantia, San Isidro, Lima|Lima Departamento|Avenida Dos De Mayo, San Isidro, Perú|-12.0918101|-77.0422032
$ 132,000|/inmueble/4c37-a33a-ca2ad3ec-68253c87426d-4906|Departamento en  Julio Cesar Tello, Lince, Perú|129m2|2|2|PE|Risso, Lince, Lima|Lima Departamento|Julio Cesar Tello, Lince, Perú|-12.0866756|-77.0412876
$ 265,000|/inmueble/364695|Departamento en  El Olivar, Lima|50m2|1|1|PE|El Olivar, San Isidro, Lima|Lima Departamento||-12.1003404|-77.0371862
$ 52,000|/inmueble/c8cb-a650-b0942b98-b907314dc7d6-4637|Departamento en  Los Olivos, Lima|60m2|2|1|PE|Los Olivos, Lima|Lima Departamento||-12.0008692|-77.0759566
$ 120,000|/inmueble/336523|Departamento en  Av. República De Panamá 499, Barranco 15063, Perú|76m2|3|2|PE|Barranco, Lima|Lima Departamento|Av. República De Panamá 499, Barranco 15063, Perú|-12.137096093005768|-77.01777141541243
$ 50,000|/inmueble/686c-a325-46833120-35db8e67e052-4ea2|Departamento en  Ca. Los Castaños 981, Lima 15301, Perú|50m2|2|1|PE|Los Olivos, Lima|Lima Departamento|Ca. Los Castaños 981, Lima 15301, Perú|-11.990746494989116|-77.07324205770264
$ 392,500|/inmueble/459198|Departamento en  Santiago De Surco, Lima|172.56m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.1241785|-76.9860567
$ 144,311.75|/inmueble/464799|Departamento en  Avenida General Garzón 734, Jesús María, Perú|89m2|3|2|PE|Oyague, Jesus Maria, Lima|Lima Departamento|Avenida General Garzón 734, Jesús María, Perú|-12.0674115|-77.0458458
$ 546,600|/inmueble/459195|Departamento en  Santiago De Surco, Lima|236.66m2|3|5|PE|Santiago de Surco, Lima|Lima Departamento||-12.1241785|-76.9860567
$ 165,000|/inmueble/599843|Departamento en  San Juan De Miraflores, Lima|167m2|4|4|PE|San Juan de Miraflores, Lima|Lima Departamento||-12.1608111|-76.98086769999999
$ 230,000|/inmueble/425949|Departamento en  Calle Francia, Miraflores, Perú|110m2|1|2|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Calle Francia, Miraflores, Perú|-12.1222588|-77.0369266
$ 250,000|/inmueble/573055|Departamento en  Av. Juan De Aliaga 423, Magdalena Del Mar 15076, Perú|126m2|3|4|PE|Magdalena del Mar, Lima|Lima Departamento|Av. Juan De Aliaga 423, Magdalena Del Mar 15076, Perú|-12.095549463744128|-77.05955252051353
$ 340,000|/inmueble/596641|Departamento en  Jr.batalla De Junin 406, Barranco, Perú|130m2|2|3|PE|Cercado de Lima, Lima|Lima Departamento|Jr.batalla De Junin 406, Barranco, Perú|-12.1461203|-77.02385
$ 156,000|/inmueble/4cc4-b4f6-a9b9e956-8feb68bc5779-1273|Departamento en  Av. Sergio Bernales 12, Surquillo 15048, Perú|92m2|3|2|PE|Surquillo, Lima|Lima Departamento|Av. Sergio Bernales 12, Surquillo 15048, Perú|-12.118508905505381|-77.01669484376907
$ 154,368.32|/inmueble/de45-9ae6-737ea304-f52764d72c16-49a5|Departamento en  Salaverry Et.2, Lima|133m2|3|2|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento||-12.0738464|-77.0425056
$ 120,000|/inmueble/488918|Departamento en  Las Palmeras 173, San Bartolo, Perú|72m2|2|2|PE|San Bartolo, Lima|Lima Departamento|Las Palmeras 173, San Bartolo, Perú|-12.3850807|-76.7881468
$ 295,000|/inmueble/b1b2-b754-2986787-a80cc9458884-4ba4|Departamento en  Calle 31 262, San Borja, Perú|165m2|3|3|PE|San Borja, Lima|Lima Departamento|Calle 31 262, San Borja, Perú|-12.0956988|-76.98786520000002
$ 350,000|/inmueble/a0af-9fd3-dc5306b7-ddf0143172fc-44b0|Departamento en  Santiago De Surco, Lima|300m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1244506|-76.99114999999999
$ 114,000|/inmueble/605079|Departamento en  Jirón General José Ramón Pizarro 1292, Pueblo Libre, Perú|79m2|3|2|PE|Pueblo Libre, Lima|Lima Departamento|Jirón General José Ramón Pizarro 1292, Pueblo Libre, Perú|-12.0780305|-77.0665424
$ 115,000|/inmueble/624748|Departamento en  Jirón Dante, Surquillo, Perú|93m2|3|2|PE|Surquillo, Lima|Lima Departamento|Jirón Dante, Surquillo, Perú|-12.1133852|-77.0233519
$ 137,000|/inmueble/2de-a9b2-3089dcef-f754fb0669d9-44b7|Departamento en  Av. Paso De Los Andes 693, Pueblo Libre, Perú|83.2m2|3|2|PE|Cercado de Lima, Lima|Lima Departamento|Av. Paso De Los Andes 693, Pueblo Libre, Perú|-12.0721314|-77.05916719999999
$ 87,500|/inmueble/519539|Departamento en  Residencial Faucett Park, San Miguel, Perú|90m2|3|2|PE|Maranga, San Miguel, Lima|Lima Departamento|Residencial Faucett Park, San Miguel, Perú|-12.0638616|-77.09784309999999
$ 135,000|/inmueble/21a9-89bf-118a0b5b-1a26bdb592d-35a9|Departamento en  Cercado De Miraflores, Lima|80m2|2|1|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento||-12.125747|-77.027915
$ 145,000|/inmueble/416382|Departamento en  Cercado De Lima, Lima||1|1|PE|Cercado de Lima, Lima|Lima Departamento||-12.046374|-77.042793
$ 330,000|/inmueble/625468|Departamento en  San Antonio, Lima|187m2|3|3|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.125828370433759|-77.00847983450163
$ 164,000|/inmueble/458549|Departamento en  Avenida La Encalada 105, Santiago De Surco, Perú|122m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento|Avenida La Encalada 105, Santiago De Surco, Perú|-12.1129449|-76.9742284
$ 170,000|/inmueble/514357|Departamento en  Pajaten, Surco, Perú|61m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento|Pajaten, Surco, Perú|-12.1310059|-77.0069853
$ 155,000|/inmueble/fd6d-b147-7c295bae-98a64f5cf119-37ec|Departamento en  Mayorazgo, Lima|112m2|3|2|PE|Mayorazgo, Ate, Lima|Lima Departamento||-12.056131|-76.953125
$ 369,000|/inmueble/448482|Departamento en  Los Crisantemos 120, Lima 15023, Perú|203m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Los Crisantemos 120, Lima 15023, Perú|-12.125547|-76.968109
$ 143,200|/inmueble/969c-a93b-2d694e01-db56f9d92278-3ab4|Departamento en  Surquillo, Lima|84m2|3|2|PE|Surquillo, Lima|Lima Departamento||-12.111864|-77.000034
$ 199,000|/inmueble/e3ca-a4f9-c6d16941-9c1a228d1dc0-37a0|Departamento en  San Antonio, Lima|86m2|3|3|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.121531|-77.027213
$ 440,000|/inmueble/d467-ad03-849f38c3-130f77b01511-4bdc|Departamento en  Parque César Vallejo, Jirón Monte Flor, Surco, Perú|210m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Parque César Vallejo, Jirón Monte Flor, Surco, Perú|-12.1151259|-76.98032760000001
$ 109,000|/inmueble/591480|Departamento en  Jirón Santo Cristo 130, Surco, Perú|74m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Santo Cristo 130, Surco, Perú|-12.1458297|-77.0010791
$ 170,000|/inmueble/587744|Departamento en  Salaverry Et.2, Lima|100m2|3|2|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento||-12.0825241|-77.0506498
$ 273,500|/inmueble/4e1e-9fef-2a7016f6-5fd33fc347f3-1273|Departamento en  San Borja, Lima|126m2|4|3|PE|San Borja, Lima|Lima Departamento||-12.08970577961534|-76.98517989367247
$ 218,000|/inmueble/586636|Departamento en  Parque Gonzáles Prada, Barranco, Lima, Perú|80m2|3|2|PE|Barranco, Lima|Lima Departamento|Parque Gonzáles Prada, Barranco, Lima, Perú|-12.1327697|-77.0191351
$ 215,600|/inmueble/4e0b-b99c-d212b66-e9d637e850c9-1273|Departamento en  San Borja, Lima|98m2|3|2|PE|San Borja, Lima|Lima Departamento||-12.089966084447356|-76.9852938875556
$ 149,000|/inmueble/459403|Departamento en  Pucusana, Lima|200m2|6|3|PE|Pucusana, Lima|Lima Departamento||-12.4799549|-76.7933467
$ 140,000|/inmueble/431594|Departamento en  San Borja, Perú|88m2|3|1|PE|San Borja, Lima|Lima Departamento|San Borja, Perú|-12.0954443|-76.9947088
$ 289,000|/inmueble/b040-8517-fd3bd7ed-a6ffcb73bac6-4e4e|Departamento en  Jara Y Ureta 389, Surco, Perú|211m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Jara Y Ureta 389, Surco, Perú|-12.1315665|-77.01301690000001
$ 289,000|/inmueble/567037|Departamento en  Jara Y Ureta, Surco, Perú|211m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Jara Y Ureta, Surco, Perú|-12.1316319|-77.0132975
$ 162,162.16|/inmueble/450020|Departamento en  Corpac, Lima|63m2|2|2|PE|Corpac, San Isidro, Lima|Lima Departamento||-12.1017827|-77.0281843
$ 199,000|/inmueble/584126|Departamento en  C. Grimaldo Del Solar 111, Miraflores 15074, Perú|81m2|2|3|PE|San Antonio, Miraflores, Lima|Lima Departamento|C. Grimaldo Del Solar 111, Miraflores 15074, Perú|-12.122317|-77.025739
$ 105,593.97|/inmueble/462778|Departamento en  Pueblo Libre, Lima|63m2|3|2|PE|Pueblo Libre, Lima|Lima Departamento||-12.06776773304502|-77.06757422485352
$ 145,000|/inmueble/576673|Departamento en  Av. Javier Prado Este 4921, Cercado De Lima 15023, Perú|87m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Av. Javier Prado Este 4921, Cercado De Lima 15023, Perú|-12.081159|-76.967352
$ 150,000|/inmueble/bca-ac9a-8874f170-181111885704-48de|Departamento en  Jirón Inca Ripac 197, Jesús María, Perú|78m2|2|3|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento|Jirón Inca Ripac 197, Jesús María, Perú|-12.0819311|-77.0495193
$ 125,000|/inmueble/555144|Departamento en  Av. Bertolotto 111, San Miguel, Perú|87m2|3|2|PE|Pando, San Miguel, Lima|Lima Departamento|Av. Bertolotto 111, San Miguel, Perú|-12.0944232|-77.0777421
$ 130,000|/inmueble/7d2a-8b8c-5eab8a0a-bbebad02b20a-5080|Departamento en  Surquillo, Lima|80m2|1|1|PE|Surquillo, Lima|Lima Departamento||-12.114064459698021|-77.0021635693115
$ 410,000|/inmueble/681e-944b-4e01a340-c61e85296fcf-41c4|Departamento en  Av. Del Pinar 435, San Borja, Perú|200m2|3|3|PE|San Borja, Lima|Lima Departamento|Av. Del Pinar 435, San Borja, Perú|-12.1083471|-76.9899801
$ 320,000|/inmueble/455855|Departamento en  Jr. José Sabogal 211, Santiago De Surco 15048, Perú|127m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Jr. José Sabogal 211, Santiago De Surco 15048, Perú|-12.131031077244554|-77.01161038130522
$ 175,000|/inmueble/456014|Departamento en  Jirón Pedro Martinto 120, Barranco 15063, Perú|78m2|2|2|PE|Barranco, Lima|Lima Departamento|Jirón Pedro Martinto 120, Barranco 15063, Perú|-12.1403326|-77.0228545
$ 97,000|/inmueble/3260-b687-161ca1a7-3396fb432e94-4f38|Departamento en  Los Prados De San Miguel, Puquina, San Miguel, Perú|80m2|3|2|PE|Pando, San Miguel, Lima|Lima Departamento|Los Prados De San Miguel, Puquina, San Miguel, Perú|-12.0816772|-77.093987
$ 87,000|/inmueble/505973|Departamento en  Alto San Miguel, Avenida República De Venezuela, San Miguel, Perú|74m2|3|3|PE|Maranga, San Miguel, Lima|Lima Departamento|Alto San Miguel, Avenida República De Venezuela, San Miguel, Perú|-12.0625353|-77.0926164
$ 344,000|/inmueble/575260|Departamento en  Av. Juan De Aliaga 687, Magdalena Del Mar, Perú|227m2|2|4|PE|Magdalena del Mar, Lima|Lima Departamento|Av. Juan De Aliaga 687, Magdalena Del Mar, Perú|-12.0912151|-77.0586725
$ 239,000|/inmueble/558256|Departamento en  Country Club, Lima|117m2|2|3|PE|Country Club, San Isidro, Lima|Lima Departamento||-12.0967078|-77.05045729999999
$ 379,000|/inmueble/7e53-aa2c-cc6668d7-6091ae69ffd2-4644|Departamento en  Santiago De Surco, Lima|180m2|6|6|PE|Santiago de Surco, Lima|Lima Departamento||-12.1335345|-77.0108546
$ 75,000|/inmueble/e28e-ad0b-bc2d2ef4-4e0e57a09fd-415f|Departamento en  San Martin De Porres, Lima|114m2|3|1|PE|San Martin de Porres, Lima|Lima Departamento||-12.0293297|-77.09294919999999
$ 110,000|/inmueble/613634|Departamento en  Santiago De Surco, Lima|52m2|1|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1334918|-77.00309750000001
$ 123,000|/inmueble/574562|Departamento en  691, Cercado De Lima 15082, Perú|85m2|3|3|PE|Aurora, Miraflores, Lima|Lima Departamento|691, Cercado De Lima 15082, Perú|-12.046373|-77.042754
$ 168,000|/inmueble/8d38-823c-f74603e7-63cc2e2f2a10-473a|Departamento en  Jirón Domingo Millan 930, Jesús María 15072, Perú|206m2|6|3|PE|Risso, Lince, Lima|Lima Departamento|Jirón Domingo Millan 930, Jesús María 15072, Perú|-12.07797537924352|-77.04469564797668
$ 258,000|/inmueble/452786|Departamento en  Santiago De Surco, Lima|164m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1288893|-76.9764124
$ 189,000|/inmueble/610024|Departamento en  Calle 2 De Mayo, Miraflores, Perú|130m2|2|2|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle 2 De Mayo, Miraflores, Perú|-12.1179536|-77.0357867
$ 95,000|/inmueble/575567|Departamento en  Chorrillos, Lima|58m2|1|1|PE|Chorrillos, Lima|Lima Departamento||-12.1662195|-77.0270491
$ 430,000|/inmueble/27e4-abe0-238c0919-578323b51611-4df0|Departamento en  Bolognesi 427, Miraflores, Lima, Lima, Perú|212.9m2|3|2|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Bolognesi 427, Miraflores, Lima, Lima, Perú|-12.1226358|-77.0357665
$ 320,000|/inmueble/388833|Departamento en  Velasco Astete, San Borja, Lima, Lima, Peru|150m2|3|2|PE|San Borja, Lima|Lima Departamento|Velasco Astete, San Borja, Lima, Lima, Peru|-12.0933903|-76.9856404
$ 430,000|/inmueble/543890|Departamento en  Calle Manuel Tovar 236, Miraflores, Perú|220m2|2|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Manuel Tovar 236, Miraflores, Perú|-12.1166518|-77.044674
$ 300,000|/inmueble/529399|Departamento en  Calle Las Palmeras 311, San Isidro, Perú|168m2|3|2|PE|Orrantia, San Isidro, Lima|Lima Departamento|Calle Las Palmeras 311, San Isidro, Perú|-12.0933569|-77.03857730000001
$ 269|/inmueble/397976|Departamento en  Jara Y Ureta, Lima District, Peru|181m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Jara Y Ureta, Lima District, Peru|-12.1316319|-77.0132975
$ 92,520.43|/inmueble/d43-b9bb-e816b89c-b0230e38bae1-45e4|Departamento en  Avenida Roosevelt 5591, Lima, Perú|65m2|2|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|Avenida Roosevelt 5591, Lima, Perú|-12.1197554|-77.0180445
$ 87,994.97|/inmueble/562392|Departamento en  Av. La Marina 400, Pueblo Libre, Perú|78m2|3|2|PE|Pueblo Libre, Lima|Lima Departamento|Av. La Marina 400, Pueblo Libre, Perú|-12.0829251|-77.06602529999999
$ 319,000|/inmueble/f315-a63f-9af0efdf-22ba68d0f166-4828|Departamento en  Calle Ureta 175, Miraflores, Perú|210m2|2|2|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Ureta 175, Miraflores, Perú|-12.1181914|-77.0418517
$ 98,000|/inmueble/593900|Departamento en  Los Brillantes 276, La Victoria, Perú|66m2|2|1|PE|La Victoria, Lima|Lima Departamento|Los Brillantes 276, La Victoria, Perú|-12.0787642|-77.0269469
$ 103,000|/inmueble/598741|Departamento en  Real Plaza Santa Clara, Avenida Nicolás Ayllón, Ate, Perú|122m2|3|3|PE|Santa Clara, Ate, Lima|Lima Departamento|Real Plaza Santa Clara, Avenida Nicolás Ayllón, Ate, Perú|-12.0152597|-76.8854892
$ 153,000|/inmueble/494154|Departamento en  Av. Gral. Felipe Salaverry 2580, Jesús María, Perú|93.5m2|3|2|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Av. Gral. Felipe Salaverry 2580, Jesús María, Perú|-12.0923675|-77.053197
$ 235,000|/inmueble/404725|Departamento en  Calle Berlin 947, Miraflores, Lima, Lima, Perú|118m2|2|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Berlin 947, Miraflores, Lima, Lima, Perú|-12.1202613|-77.03937780000001
$ 108,500|/inmueble/1e84-a19c-3350d9c4-8966dc91fe8b-48f3|Departamento en  Higuereta, Santiago De Surco, Perú|59m2|2|1|PE|Santiago de Surco, Lima|Lima Departamento|Higuereta, Santiago De Surco, Perú|-12.1214359|-76.99166749999999
$ 199,000|/inmueble/b86d-babc-2241f4cf-e4c0df815cd2-3b6f|Departamento en  Rinconada Baja, Lima|177m2|5|5|PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.101992|-76.936634
$ 155,000|/inmueble/582124|Departamento en  Av. Fernando Teran 580, Chorrillos, Perú|166m2|3|2|PE|Chorrillos, Lima|Lima Departamento|Av. Fernando Teran 580, Chorrillos, Perú|-12.1699666|-77.01868189999999
$ 265,000|/inmueble/463763|Departamento en  Av. Del Pinar 578, Lima 15037, Perú|130m2|3|4|PE|San Borja, Lima|Lima Departamento|Av. Del Pinar 578, Lima 15037, Perú|-12.105649770911564|-76.98995746878663
$ 225,000|/inmueble/510526|Departamento en  San Antonio, Lima|155m2|4|4|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.1218181|-77.0051418
$ 165,000|/inmueble/921b-84fc-f113d96d-4ae968f32335-3574|Departamento en  Risso, Lima|80m2|3|2|PE|Risso, Lince, Lima|Lima Departamento||-12.084815|-77.035645
$ 114,000|/inmueble/510737|Departamento en  Jirón General José Ramón Pizarro 1292, Pueblo Libre, Perú|79m2|3|2|PE|Pueblo Libre, Lima|Lima Departamento|Jirón General José Ramón Pizarro 1292, Pueblo Libre, Perú|-12.0780305|-77.0665424
$ 560,000|/inmueble/392164|Departamento en  Santiago De Surco, Lima|295m2|4|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1116464|-76.98483329999999
$ 179,000|/inmueble/3e6c-9759-b66c34ba-dfa314963dfe-43ab|Departamento en  Laurel Rosa 429, Surquillo, Perú|93.5m2|3|2|PE|Surquillo, Lima|Lima Departamento|Laurel Rosa 429, Surquillo, Perú|-12.1214912|-76.99998049999999
$ 94,000|/inmueble/a9e0-ad13-54d1f66c-48e5de7823ac-4a07|Departamento en  Av Alameda Sur 1409, Chorrillos 15067, Perú|110m2|3|2|PE|Chorrillos, Lima|Lima Departamento|Av Alameda Sur 1409, Chorrillos 15067, Perú|-12.208212247163495|-77.01894141802977
$ 80,500|/inmueble/4d24-9995-a4a69e86-81e74978a884-1273|Departamento en  Chorrillos, Lima||3|2|PE|Chorrillos, Lima|Lima Departamento||-12.16689995179863|-77.02167335897684
$ 260,000|/inmueble/382794|Departamento en  Avenida Alejandro Velasco Astete, Surco, Peru|160m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Avenida Alejandro Velasco Astete, Surco, Peru|-12.124085|-76.9862035
$ 241,000|/inmueble/434273|Departamento en  Av. Felipe Pardo Y Aliaga 680, Distrito De San Isidro, Perú|96m2|3|2|PE|El Olivar, San Isidro, Lima|Lima Departamento|Av. Felipe Pardo Y Aliaga 680, Distrito De San Isidro, Perú|-12.1061255|-77.038878
$ 290,000|/inmueble/432051|Departamento en  Las Mimosas, Cercado De Lima, Perú|127m2|3|3|PE|Barranco, Lima|Lima Departamento|Las Mimosas, Cercado De Lima, Perú|-12.1386057|-77.0251097
$ 134,000|/inmueble/463584|Departamento en  Avenida La Encalada 105, Lima, Perú|66m2|2|1|PE|Santiago de Surco, Lima|Lima Departamento|Avenida La Encalada 105, Lima, Perú|-12.1129449|-76.9742284
$ 395,000|/inmueble/d162-9265-fa90aaf9-f3246d448ed9-47ac|Departamento en  Valle Hermoso, Santiago De Surco, Perú|265m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Valle Hermoso, Santiago De Surco, Perú|-12.1288893|-76.9764124
$ 200,000|/inmueble/467521|Departamento en  Canova, San Borja, Perú|104m2|3|3|PE|San Borja, Lima|Lima Departamento|Canova, San Borja, Perú|-12.0980324|-77.0072815
$ 150,000|/inmueble/2f6d-acb3-bb013988-84baec5ef9f4-4bf0|Departamento en  Av Tomás Marsano 1623, Surquillo, Perú|88m2|3|2|PE|Surquillo, Lima|Lima Departamento|Av Tomás Marsano 1623, Surquillo, Perú|-12.1185489|-77.00779800000001
$ 250,000|/inmueble/463845|Departamento en  Avenida El Derby 529, Santiago De Surco, Perú|178m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento|Avenida El Derby 529, Santiago De Surco, Perú|-12.0989468|-76.9777752
$ 165,000|/inmueble/f3e2-b39f-602d074b-2a2215572be5-4632|Departamento en  Avenida El Sol 800, Chorrillos, Lima, Perú|198m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Avenida El Sol 800, Chorrillos, Lima, Perú|-12.1740709|-77.0029224
$ 250,000|/inmueble/530604|Departamento en  Santiago De Surco, Lima|220m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.1160037|-76.9801926
$ 360|/inmueble/618046|Departamento en  Jirón Allamanda 104, Santiago De Surco, Perú|260m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Allamanda 104, Santiago De Surco, Perú|-12.1170531|-76.9758098
$ 88,000|/inmueble/480149|Departamento en  Avenida Juan Pardo De Zela, Lince, Perú|67.52m2|3|1|PE|Risso, Lince, Lima|Lima Departamento|Avenida Juan Pardo De Zela, Lince, Perú|-12.0831115|-77.0315457
$ 160,000|/inmueble/2e6-a745-144b8726-3756bd506318-31ba|Departamento en  Avenida Paseo De La República, Miraflores, Perú|78m2|3|3|PE|San Antonio, Miraflores, Lima|Lima Departamento|Avenida Paseo De La República, Miraflores, Perú|-12.117715|-77.0263858
$ 175,000|/inmueble/be3e-a178-8a82881b-ee7d8ac7a8c2-445a|Departamento en  Jirón Combate De Angamos 449, Santiago De Surco, Lima, Lima, Perú|113.3m2|5|3|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Combate De Angamos 449, Santiago De Surco, Lima, Lima, Perú|-12.1426983|-77.00847809999999
$ 145,000|/inmueble/488919|Departamento en  Las Palmeras 173, San Bartolo, Perú|96m2|3|2|PE|San Bartolo, Lima|Lima Departamento|Las Palmeras 173, San Bartolo, Perú|-12.3850807|-76.7881468
